what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1468277584108
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1468277586932
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1468277592184
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1468277593215
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1468277594999
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1468277595015
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1468277601955
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1468277601971
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1468277603270
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1468277603291
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1468277910354
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1468277910386
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1468277910483
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1468278000199
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1468278000215
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1468278492386
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1468278492417
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1468278636130
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1468278702994
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1468278710414
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1468278710430
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1468278721734
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1468278721765
executed,command,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.edit.text.java.format,1468278723983
executed,command,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.edit.text.java.format,1468278743322
