what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1466874959592
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1466875104151
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1466875104181
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1466875188769
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1466875189055
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1466875247014
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1466875353153
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1466875365769
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1466875381454
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1466875646667
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1466875668728
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1466875694664
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1466875809863
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1466875814622
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.cut,1466875872553
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1466875874465
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1466875890803
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1466875970147
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.cut,1466876018217
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1466876019722
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1466876092395
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1466876092755
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1466876103478
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.deletePreviousWord,1466876107670
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1466876119257
