what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1468273597265
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1468273627795
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1468273651531
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1468273653493
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1468273671402
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1468273671418
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1468273676064
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1468273680031
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1468273680047
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1468273691872
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1468273694640
opened,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1468273694687
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1468273694719
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1468273716994
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1468273757724
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1468273763304
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1468273771731
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1468273774970
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1468273826946
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1468273833417
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1468273839511
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1468273847678
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1468273853784
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1468273855990
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1468273862835
