what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1468503784533
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1468503784721
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.cut,1468503821301
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1468503824004
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1468503831786
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1468503834020
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1468503834036
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1468503839232
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1468503839263
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1468503840685
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1468503840700
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1468503873974
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1468503873989
activated,view,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.PackageExplorer,1468503883349
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1468503883615
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1468503934540
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1468503977901
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1468503977917
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1468504005758
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1468504005773
closed,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1468504005789
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1468504010383
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1468504011789
closed,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1468504011946
stopped,bundle,org.eclipse.jst.j2ee.xdoclet.runtime,1.1.102.v200805140135,org.eclipse.jst.j2ee.xdoclet.runtime,1468504012289
