what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.jdt.junit,3.4.0.v20080603-2000,org.eclipse.jdt.junit,1468450183223
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1468450194011
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1468450199197
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1468450200045
started,bundle,org.eclipse.jst.server.ui,1.0.303.v200805140145,org.eclipse.jst.server.ui,1468450208163
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1468450210158
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1468450210273
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1468450215484
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1468450228733
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1468450236367
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1468450236476
started,bundle,org.eclipse.mylyn.java.tasks,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.java.tasks,1468450240603
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1468450240634
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1468450244375
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1468450249939
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1468450253711
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1468450255240
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1468450256579
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1468450417858
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1468450417889
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1468450418014
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1468450427302
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1468450429629
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1468450431843
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1468450468993
