what,kind,bundleId,bundleVersion,description,time
opened,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1468793657331
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1468793659029
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1468793659061
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1468793673767
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1468793673783
closed,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1468793673783
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1468793675056
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1468793676559
closed,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1468793676669
stopped,bundle,org.eclipse.jst.j2ee.xdoclet.runtime,1.1.102.v200805140135,org.eclipse.jst.j2ee.xdoclet.runtime,1468793676911
stopped,bundle,org.eclipse.jst.j2ee.ejb.annotations.xdoclet,1.2.0.v200805140020,org.eclipse.jst.j2ee.ejb.annotations.xdoclet,1468793676911
stopped,bundle,org.eclipse.jst.server.generic.jboss,1.5.205.v200805140145,org.eclipse.jst.server.generic.jboss,1468793676912
stopped,bundle,org.eclipse.jst.server.generic.jonas,1.5.205.v200805140145,org.eclipse.jst.server.generic.jonas,1468793676912
stopped,bundle,org.eclipse.jst.server.generic.oc4j,1.5.205.v200805140145,org.eclipse.jst.server.generic.oc4j,1468793676913
