what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.undo,1466881376685
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.undo,1466881377606
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1466881399036
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1466881404109
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1466881404141
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1466881476690
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1466881476721
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1466881537714
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1466881604336
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1466881637224
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1466881639913
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1466881639929
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1466881732937
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1466881732971
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1466881741928
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1466881748754
activated,view,org.eclipse.mylyn.tasks.ui,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.tasks.ui.views.tasks,1466881748769
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1466881762309
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1466881762328
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1466881766652
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1466881769131
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1466881772810
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1466881774733
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1466881794081
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1466881816698
