what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1468792170134
closed,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1468792170149
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1468792171916
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1468792172010
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1468792173754
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1468792273939
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1468792274037
activated,view,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.PackageExplorer,1468792296331
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1468792296547
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1468792303841
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1468792309439
activated,view,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.PackageExplorer,1468792319614
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1468792319957
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1468792361154
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1468792362795
opened,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1468792363045
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1468792364118
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1468792364149
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1468792380584
activated,view,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.PackageExplorer,1468792380599
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1468792380771
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1468792388762
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1468792391225
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1468792391256
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1468792413623
