what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1468446133338
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1468446138167
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1468446148327
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1468446148327
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1468446155213
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1468446155229
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1468446155313
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1468446182713
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1468446213158
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1468446229003
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1468446230742
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1468446234111
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1468446237204
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1468446273044
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1468446276028
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.undo,1468446296349
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1468446343720
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1468446357566
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1468446357675
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1468446361010
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1468446361095
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1468446362743
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1468446380307
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1468446418964
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1468446419064
