what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1468276400793
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1468276404078
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1468276410882
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1468276416630
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1468276440221
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1468276440566
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1468276447393
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.cut,1468276465789
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1468276473320
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1468276480344
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1468276512033
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1468276512057
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1468276518501
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1468276518532
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1468276519744
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1468276519760
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1468276667559
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1468276667590
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1468276667702
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1468276673111
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1468276673138
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1468276700506
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1468276700540
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1468276700664
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1468276701815
