what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1468451592523
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1468451679273
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1468451679288
closed,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1468451679288
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1468451834732
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1468451889582
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1468452045028
activated,view,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.PackageExplorer,1468452045057
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1468452045327
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1468452088669
opened,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1468452089770
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1468452090924
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1468452090945
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1468452141365
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1468452141382
closed,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1468452141391
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1468452143163
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1468452145013
closed,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1468452145168
stopped,bundle,org.eclipse.jst.j2ee.xdoclet.runtime,1.1.102.v200805140135,org.eclipse.jst.j2ee.xdoclet.runtime,1468452145377
