what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1466818170113
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1466818172624
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1466818173427
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1466818174251
started,bundle,org.eclipse.wst.dtd.core,1.1.200.v200805140200,org.eclipse.wst.dtd.core,1466818174399
started,bundle,org.eclipse.wst.sse.ui,1.1.2.v200809120159,org.eclipse.wst.sse.ui,1466818174414
started,bundle,org.eclipse.wst.html.ui,1.0.301.v200809120137,org.eclipse.wst.html.ui,1466818174414
started,bundle,org.eclipse.wst.wsdl.validation,1.1.302.v200807240215,org.eclipse.wst.wsdl.validation,1466818174445
started,bundle,org.eclipse.wst.xsd.core,1.1.301.v200807240448,org.eclipse.wst.xsd.core,1466818174445
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1466818176434
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1466818179772
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1466818183218
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1466818193934
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1466818194081
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1466818220987
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1466818227929
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1466818228798
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1466818232991
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1466818233745
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1466818238849
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1466818241336
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1466818244672
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1466818246161
started,bundle,org.eclipse.mylyn.ide.ant,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.ide.ant,1466818246164
started,bundle,org.eclipse.mylyn.pde.ui,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.pde.ui,1466818246180
