what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.PackageExplorer,1468791097340
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1468791097543
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1468791108336
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1468791108336
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1468791124213
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.findReplace,1468791124229
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1468791128517
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1468791129322
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1468791130651
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1468791156717
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1468791161212
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1468791170964
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1468791212188
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1468791213813
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1468791220161
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1468791220255
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1468791249850
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1468791288107
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1468791288232
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.undo,1468791292951
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1468791305996
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1468791309329
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1468791313523
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1468791314918
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1468791342866
