what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1468281739561
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1468281754178
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1468281754195
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1468281754304
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1468281757189
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1468281769721
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1468281776728
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1468281783395
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1468281786041
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1468281893997
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1468281906604
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.print,1468281906620
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1468281945784
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1468281967288
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.print,1468281967320
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1468282112962
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1468282112977
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1468282116959
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1468282116975
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1468282118375
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1468282118406
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1468282304677
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1468282304708
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1468282469729
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1468282482419
