what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.edit.text.java.extract.local.variable,1466293760195
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1466293770656
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1466293793342
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1466293794414
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.window.showKeyAssist,1466293794429
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1466293825565
no handler,command,org.eclipse.gef,,org.eclipse.gef.zoom_in,1466293826585
no handler,command,org.eclipse.gef,,org.eclipse.gef.zoom_in,1466293826902
no handler,command,org.eclipse.gef,,org.eclipse.gef.zoom_in,1466293832002
no handler,command,org.eclipse.gef,,org.eclipse.gef.zoom_in,1466293832201
no handler,command,org.eclipse.gef,,org.eclipse.gef.zoom_in,1466293832393
no handler,command,org.eclipse.gef,,org.eclipse.gef.zoom_in,1466293832545
executed,command,org.eclipse.ui.editors,3.4.0.v20080603-2000,org.eclipse.ui.edit.text.folding.expand,1466293833686
executed,command,org.eclipse.ui.editors,3.4.0.v20080603-2000,org.eclipse.ui.edit.text.folding.expand,1466293833881
executed,command,org.eclipse.ui.editors,3.4.0.v20080603-2000,org.eclipse.ui.edit.text.folding.expand,1466293834056
executed,command,org.eclipse.ui.editors,3.4.0.v20080603-2000,org.eclipse.ui.edit.text.folding.expand,1466293835983
executed,command,org.eclipse.ui.editors,3.4.0.v20080603-2000,org.eclipse.ui.edit.text.folding.expand,1466293836211
executed,command,org.eclipse.ui.editors,3.4.0.v20080603-2000,org.eclipse.ui.edit.text.folding.expand,1466293836395
no handler,command,org.eclipse.gef,,org.eclipse.gef.zoom_in,1466293838284
no handler,command,org.eclipse.gef,,org.eclipse.gef.zoom_in,1466293838578
executed,command,org.eclipse.ui.editors,3.4.0.v20080603-2000,org.eclipse.ui.edit.text.folding.expand,1466293840889
no handler,command,org.eclipse.gef,,org.eclipse.gef.zoom_in,1466293841580
no handler,command,org.eclipse.gef,,org.eclipse.gef.zoom_in,1466293841812
no handler,command,org.eclipse.gef,,org.eclipse.gef.zoom_in,1466293842014
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1466293906615
